Date,Pressure,Temperature,Tpot (K),Tdew (degC),Humidity,VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),Anomaly
2016-07-11 17:30:00,983.18,28.05,302.67,13.16,39.93,37.97,15.16,22.81,9.65,15.42,1130.46,3.23,6.85,249.5,True
2016-07-11 17:40:00,983.18,27.7,302.32,13.99,43.02,37.2,16.0,21.2,10.19,16.28,1131.4,2.38,6.89,271.3,True
2016-07-11 17:50:00,983.17,27.37,301.99,13.62,42.81,36.49,15.62,20.87,9.94,15.89,1132.8,2.71,6.52,263.7,True
2016-07-11 18:00:00,983.21,27.07,301.69,12.64,40.85,35.85,14.65,21.21,9.32,14.9,1134.41,2.64,5.48,281.3,True
2016-07-11 18:10:00,983.2,26.65,301.27,11.87,39.81,34.98,13.93,21.06,8.86,14.16,1136.3,2.89,5.92,270.9,True
2016-07-19 11:30:00,995.12,26.37,299.95,13.09,43.84,34.41,15.09,19.32,9.48,15.16,1150.72,2.38,4.48,360.0,True
2016-07-19 11:50:00,995.03,26.61,300.2,13.29,43.81,34.9,15.29,19.61,9.61,15.37,1149.6,1.02,2.32,24.41,True
2016-07-19 12:00:00,995.01,26.56,300.15,12.95,42.96,34.8,14.95,19.85,9.4,15.02,1149.92,2.18,3.88,259.8,True
2016-07-19 12:10:00,994.94,27.06,300.66,12.92,41.63,35.83,14.92,20.92,9.38,14.99,1147.93,1.06,2.24,280.9,True
2016-07-19 12:20:00,994.84,27.04,300.64,12.84,41.47,35.79,14.84,20.95,9.33,14.92,1147.93,2.15,4.1,13.64,True
2016-07-19 12:30:00,994.77,26.67,300.28,12.58,41.65,35.02,14.59,20.44,9.17,14.66,1149.37,1.73,3.48,42.22,True
2016-07-19 12:40:00,994.74,26.99,300.6,12.25,40.02,35.69,14.28,21.4,8.98,14.36,1148.25,2.42,4.68,341.2,True
2016-07-19 12:50:00,994.66,27.25,300.87,12.49,40.02,36.23,14.5,21.73,9.12,14.58,1147.07,2.55,4.32,22.36,True
2016-07-19 13:00:00,994.64,26.98,300.6,12.25,40.04,35.67,14.28,21.39,8.98,14.36,1148.18,1.74,3.44,17.96,True
2016-07-19 13:10:00,994.5,27.08,300.71,12.4,40.18,35.88,14.41,21.46,9.07,14.49,1147.57,2.86,5.9,38.11,True
2016-07-19 13:20:00,994.43,27.21,300.85,12.36,39.78,36.15,14.38,21.77,9.04,14.46,1147.0,4.2,6.81,27.43,True
2016-07-19 13:30:00,994.43,27.16,300.8,12.38,39.94,36.04,14.4,21.65,9.05,14.48,1147.19,3.25,5.52,28.65,True
2016-07-19 13:40:00,994.29,26.95,300.6,12.29,40.2,35.6,14.31,21.29,9.0,14.39,1147.87,3.22,4.44,30.85,True
2016-07-19 13:50:00,994.24,27.06,300.72,12.48,40.45,35.83,14.49,21.34,9.12,14.58,1147.31,2.58,4.92,27.77,True
2016-07-19 14:00:00,994.15,27.67,301.34,12.46,38.98,37.13,14.48,22.66,9.11,14.56,1144.89,1.71,3.4,37.67,True
2016-07-19 14:10:00,994.14,28.12,301.79,12.51,38.09,38.12,14.52,23.6,9.14,14.61,1143.15,1.45,3.16,16.67,True
2016-07-19 14:20:00,994.1,27.79,301.46,12.38,38.51,37.4,14.4,22.99,9.06,14.49,1144.4,1.94,3.96,21.49,True
2016-07-19 14:30:00,994.02,27.37,301.05,12.05,38.61,36.49,14.09,22.4,8.86,14.17,1146.05,1.96,2.84,44.62,True
2016-07-19 14:40:00,993.98,27.39,301.07,12.49,39.71,36.53,14.51,22.03,9.13,14.59,1145.75,2.92,4.8,35.93,True
2016-07-19 14:50:00,993.95,27.11,300.79,12.49,40.37,35.94,14.51,21.43,9.13,14.6,1146.78,3.25,4.92,33.68,True
2016-07-19 15:00:00,993.88,27.06,300.75,12.58,40.71,35.83,14.59,21.25,9.18,14.68,1146.85,2.97,4.12,39.34,True
2016-07-19 15:10:00,993.82,27.21,300.9,12.92,41.27,36.15,14.92,21.23,9.39,15.01,1146.06,2.45,4.0,61.93,True
2016-07-19 15:20:00,993.76,27.32,301.02,12.98,41.16,36.38,14.98,21.41,9.43,15.07,1145.54,1.09,2.28,29.96,True
2016-07-19 15:30:00,993.73,27.6,301.3,13.23,41.16,36.98,15.22,21.76,9.58,15.32,1144.34,1.22,3.02,42.03,True
2016-07-19 15:40:00,993.66,27.7,301.41,13.57,41.84,37.2,15.56,21.64,9.8,15.66,1143.73,6.41,9.01,39.54,True
2016-07-19 15:50:00,993.62,27.22,300.93,13.35,42.43,36.17,15.35,20.82,9.66,15.45,1145.61,5.29,6.81,40.76,True
2016-07-19 16:00:00,993.53,27.42,301.14,13.53,42.43,36.6,15.53,21.07,9.78,15.63,1144.66,3.48,5.2,53.13,True
2016-07-19 16:10:00,993.53,27.79,301.51,13.52,41.5,37.4,15.52,21.88,9.77,15.62,1143.26,2.93,4.12,51.64,True
2016-07-19 16:20:00,993.51,27.78,301.5,13.54,41.56,37.37,15.53,21.84,9.78,15.63,1143.26,2.26,3.5,54.32,True
2016-07-19 16:30:00,993.5,27.58,301.3,13.43,41.77,36.94,15.43,21.51,9.72,15.53,1144.05,3.09,5.16,43.12,True
2016-07-19 16:40:00,993.42,27.6,301.33,13.47,41.81,36.98,15.46,21.52,9.74,15.57,1143.87,1.51,2.76,60.78,True
2016-07-19 16:50:00,993.39,27.73,301.46,13.5,41.59,37.26,15.5,21.77,9.76,15.6,1143.33,2.3,5.6,44.52,True
2016-07-19 17:00:00,993.33,27.19,300.93,13.68,43.42,36.11,15.68,20.43,9.88,15.78,1145.24,4.07,5.46,36.85,True
2016-07-19 17:10:00,993.24,27.13,300.87,13.98,44.42,35.98,15.98,20.0,10.07,16.09,1145.22,4.22,5.92,42.15,True
2016-07-19 17:20:00,993.18,27.28,301.03,14.0,44.11,36.3,16.01,20.29,10.09,16.12,1144.58,4.05,6.2,42.13,True
2016-07-19 17:30:00,993.17,27.53,301.28,14.06,43.63,36.83,16.07,20.76,10.13,16.18,1143.59,3.6,5.32,45.83,True
2016-07-19 17:40:00,993.15,27.56,301.31,13.92,43.16,36.9,15.92,20.97,10.03,16.03,1143.51,3.55,5.12,32.05,True
2016-07-19 17:50:00,993.09,27.49,301.25,14.05,43.72,36.75,16.07,20.68,10.12,16.18,1143.64,3.78,5.52,44.6,True
2016-07-19 18:00:00,993.04,27.33,301.09,14.0,43.98,36.4,16.01,20.39,10.09,16.12,1144.22,4.85,6.72,43.88,True
2016-07-19 18:10:00,993.06,27.18,300.94,14.05,44.52,36.09,16.07,20.02,10.12,16.18,1144.79,5.05,8.37,38.03,True
2016-07-19 18:20:00,993.14,27.0,300.75,13.98,44.77,35.71,15.99,19.72,10.07,16.1,1145.61,4.45,6.2,34.58,True
2016-07-19 18:30:00,993.15,26.88,300.63,13.81,44.59,35.46,15.81,19.65,9.96,15.92,1146.15,4.09,5.88,34.04,True
2016-07-19 18:40:00,993.12,26.85,300.6,13.78,44.59,35.39,15.78,19.61,9.94,15.89,1146.24,3.69,5.88,34.46,True
2016-07-19 18:50:00,993.09,26.65,300.41,13.73,44.97,34.98,15.73,19.25,9.91,15.84,1147.0,3.64,4.92,46.03,True
2016-07-20 10:40:00,991.68,26.49,300.37,14.95,49.12,34.65,17.02,17.63,10.75,17.16,1145.4,1.67,4.36,83.8,True
2016-07-20 10:50:00,991.56,26.35,300.24,14.94,49.5,34.37,17.01,17.36,10.74,17.16,1145.8,2.19,3.36,66.55,True
2016-07-20 11:00:00,991.45,26.4,300.3,14.87,49.12,34.47,16.93,17.54,10.69,17.08,1145.52,2.05,3.64,64.64,True
2016-07-20 11:10:00,991.29,26.64,300.55,14.95,48.68,34.96,17.02,17.94,10.75,17.17,1144.38,1.81,3.36,59.86,True
2016-07-20 11:20:00,991.2,26.86,300.78,14.85,47.76,35.42,16.91,18.5,10.68,17.06,1143.48,1.84,3.2,85.3,True
2016-07-20 11:30:00,991.17,27.27,301.19,14.8,46.46,36.28,16.85,19.42,10.65,17.0,1141.91,1.5,3.22,62.14,True
2016-07-20 11:40:00,991.09,27.17,301.1,14.56,46.03,36.07,16.6,19.46,10.48,16.75,1142.31,2.53,4.16,36.61,True
2016-07-20 11:50:00,991.03,27.14,301.07,14.28,45.29,36.0,16.31,19.7,10.3,16.45,1142.48,2.56,4.08,37.07,True
2016-07-20 12:00:00,990.95,27.33,301.27,14.15,44.41,36.4,16.17,20.24,10.21,16.31,1141.73,2.13,3.22,17.93,True
2016-07-20 12:10:00,990.92,27.69,301.64,13.84,42.6,37.18,15.84,21.34,10.0,15.98,1140.47,2.14,3.6,80.0,True
2016-07-20 12:20:00,990.84,28.14,302.09,13.85,41.55,38.17,15.86,22.31,10.02,16.0,1138.67,1.07,2.32,244.8,True
2016-07-20 12:30:00,990.75,28.68,302.64,14.12,40.96,39.38,16.13,23.25,10.19,16.28,1136.41,1.49,3.56,333.6,True
2016-07-20 12:40:00,990.6,28.32,302.3,14.0,41.5,38.57,16.01,22.56,10.11,16.16,1137.65,2.94,4.5,69.49,True
2016-07-20 12:50:00,990.5,28.32,302.3,13.78,40.92,38.57,15.78,22.79,9.97,15.93,1137.63,2.4,4.44,110.5,True
2016-07-20 13:00:00,990.37,28.54,302.54,13.72,40.25,39.06,15.72,23.34,9.93,15.88,1136.68,2.34,3.36,100.6,True
2016-07-20 13:10:00,990.23,28.65,302.66,13.49,39.39,39.31,15.48,23.83,9.78,15.64,1136.2,1.71,2.88,94.2,True
2016-07-20 13:20:00,990.14,29.14,303.16,13.6,38.57,40.44,15.6,24.84,9.86,15.75,1134.21,1.23,2.68,157.5,True
2016-07-20 13:30:00,989.94,29.17,303.21,13.57,38.43,40.51,15.57,24.94,9.84,15.73,1133.88,1.93,3.64,36.17,True
2016-07-20 13:40:00,989.81,28.9,302.95,13.31,38.38,39.88,15.31,24.58,9.68,15.47,1134.86,2.57,4.44,39.56,True
2016-07-20 13:50:00,989.72,29.1,303.15,13.7,38.92,40.35,15.7,24.64,9.93,15.87,1133.83,1.38,3.24,354.1,True
2016-07-20 14:00:00,989.64,29.26,303.32,13.45,37.94,40.72,15.45,25.27,9.77,15.61,1133.25,2.26,4.2,67.87,True
2016-07-20 14:10:00,989.6,29.84,303.91,13.48,36.76,42.1,15.48,26.63,9.79,15.64,1131.02,1.61,3.28,179.9,True
2016-07-20 14:20:00,989.56,29.76,303.83,13.5,36.98,41.91,15.5,26.41,9.8,15.66,1131.26,2.49,4.8,84.4,True
2016-07-20 14:30:00,989.47,29.25,303.33,13.43,37.91,40.7,15.43,25.27,9.76,15.59,1133.1,2.37,4.84,20.61,True
2016-07-20 14:40:00,989.37,29.43,303.52,13.57,37.86,41.12,15.57,25.55,9.85,15.74,1132.25,2.12,3.6,51.01,True
2016-07-20 14:50:00,989.24,29.56,303.66,13.43,37.22,41.43,15.42,26.01,9.75,15.59,1131.68,2.67,4.92,47.08,True
2016-07-20 15:00:00,989.16,29.55,303.66,13.35,37.05,41.41,15.34,26.07,9.7,15.51,1131.66,1.94,4.0,108.9,True
2016-07-20 15:10:00,989.01,29.92,304.04,13.48,36.59,42.3,15.48,26.82,9.79,15.65,1130.04,2.07,4.46,255.9,True
2016-07-20 15:20:00,988.98,30.14,304.26,13.51,36.19,42.83,15.5,27.33,9.81,15.67,1129.18,1.53,3.56,27.55,True
2016-07-20 15:30:00,988.92,30.38,304.51,13.48,35.63,43.42,15.47,27.95,9.79,15.65,1128.23,2.24,3.98,30.99,True
2016-07-20 15:40:00,988.83,30.23,304.37,13.52,36.03,43.05,15.51,27.54,9.82,15.69,1128.67,2.57,4.24,53.75,True
2016-07-20 15:50:00,988.83,30.48,304.62,13.56,35.63,43.67,15.56,28.11,9.85,15.74,1127.72,2.1,3.4,90.8,True
2016-07-20 16:00:00,988.73,30.38,304.53,13.26,35.13,43.42,15.26,28.17,9.65,15.43,1128.11,3.03,4.44,36.31,True
2016-07-20 16:10:00,988.58,30.3,304.46,13.31,35.41,43.23,15.31,27.92,9.69,15.48,1128.21,2.98,4.52,64.24,True
2016-07-20 16:20:00,988.45,30.34,304.51,13.32,35.34,43.33,15.31,28.01,9.69,15.49,1127.91,2.84,5.36,35.4,True
2016-07-20 16:30:00,988.3,30.26,304.44,13.55,36.05,43.13,15.55,27.58,9.84,15.73,1127.93,2.05,3.12,44.56,True
2016-07-20 16:40:00,988.19,30.5,304.69,13.53,35.51,43.72,15.53,28.2,9.83,15.71,1126.92,2.73,4.52,98.8,True
2016-07-20 16:50:00,988.09,30.6,304.8,13.57,35.4,43.97,15.57,28.41,9.86,15.75,1126.42,2.05,5.28,74.7,True
2016-07-20 17:00:00,988.03,30.45,304.66,14.08,36.91,43.6,16.09,27.51,10.19,16.29,1126.68,3.48,5.2,58.38,True
2016-07-20 17:10:00,987.95,30.23,304.44,14.35,38.04,43.05,16.38,26.68,10.38,16.58,1127.28,4.04,5.6,47.7,True
2016-07-20 17:20:00,987.87,30.33,304.55,14.46,38.1,43.3,16.5,26.8,10.45,16.7,1126.77,4.33,6.4,53.07,True
2016-07-20 17:30:00,987.85,30.18,304.4,14.43,38.35,42.93,16.46,26.47,10.43,16.67,1127.31,4.54,5.96,53.47,True
2016-07-20 17:40:00,987.76,29.96,304.19,14.44,38.85,42.39,16.47,25.92,10.44,16.67,1128.03,4.06,5.72,54.63,True
2016-07-20 17:50:00,987.73,29.94,304.17,14.39,38.78,42.34,16.42,25.92,10.41,16.63,1128.09,3.52,5.04,74.2,True
2016-07-20 18:00:00,987.66,30.09,304.33,14.22,38.03,42.71,16.24,26.47,10.29,16.45,1127.53,3.39,5.28,71.9,True
2016-07-20 18:10:00,987.64,29.97,304.21,14.16,38.14,42.42,16.18,26.24,10.25,16.38,1127.98,3.52,5.32,85.9,True
2016-07-20 18:20:00,987.59,29.96,304.2,14.42,38.81,42.39,16.45,25.94,10.43,16.66,1127.84,2.9,4.52,85.4,True
2016-07-20 18:30:00,987.49,29.8,304.05,14.45,39.23,42.01,16.48,25.53,10.45,16.69,1128.31,3.14,4.72,85.5,True
2016-07-20 18:40:00,987.46,29.68,303.94,14.52,39.69,41.72,16.56,25.16,10.5,16.77,1128.69,2.95,4.62,93.6,True
2016-07-20 18:50:00,987.46,29.34,303.59,14.36,40.06,40.91,16.39,24.52,10.39,16.6,1130.03,3.17,5.2,80.1,True
2016-07-20 19:00:00,987.44,28.81,303.06,14.23,40.95,39.68,16.25,23.43,10.3,16.45,1132.05,3.6,5.96,90.0,True
2016-07-20 19:10:00,987.51,28.47,302.72,14.32,42.02,38.9,16.35,22.56,10.36,16.55,1133.36,2.35,4.24,91.9,True
2016-07-20 19:20:00,987.65,28.29,302.52,14.32,42.46,38.5,16.35,22.15,10.36,16.55,1134.2,2.08,4.44,75.9,True
2016-07-20 19:30:00,987.74,28.12,302.34,14.34,42.93,38.12,16.37,21.76,10.37,16.57,1134.94,1.77,4.66,71.1,True
2016-07-20 19:40:00,987.78,27.81,302.03,14.47,44.09,37.44,16.51,20.93,10.46,16.71,1136.09,1.41,2.72,53.93,True
2016-07-20 19:50:00,987.84,27.51,301.72,14.43,44.75,36.79,16.46,20.33,10.43,16.67,1137.31,0.92,2.12,57.25,True
2016-07-20 20:00:00,987.83,27.35,301.56,14.38,45.03,36.45,16.41,20.04,10.4,16.61,1137.93,1.29,2.12,61.07,True
2016-07-20 20:10:00,987.77,27.07,301.29,14.29,45.51,35.85,16.32,19.54,10.34,16.52,1138.96,1.26,2.76,64.82,True
2016-07-20 20:20:00,987.8,26.87,301.09,14.05,45.32,35.44,16.06,19.38,10.18,16.26,1139.87,1.65,2.92,53.11,True
2016-07-20 20:30:00,987.84,26.8,301.01,13.93,45.16,35.29,15.94,19.35,10.1,16.13,1140.24,1.68,2.96,56.79,True
2016-07-20 20:40:00,987.98,26.65,300.85,13.81,45.21,34.98,15.82,19.17,10.02,16.01,1141.02,1.72,3.12,82.3,True
2016-07-20 20:50:00,988.01,26.54,300.74,13.84,45.59,34.76,15.85,18.91,10.04,16.04,1141.46,1.4,2.92,88.0,True
2016-07-22 11:50:00,989.49,26.59,300.66,17.26,56.59,34.86,19.73,15.13,12.49,19.94,1141.29,2.58,5.16,166.3,True
2016-07-22 12:00:00,989.48,26.57,300.64,16.68,54.62,34.82,19.02,15.8,12.04,19.22,1141.66,2.88,4.12,183.8,True
2016-07-22 12:10:00,989.5,26.47,300.54,16.7,55.0,34.61,19.04,15.58,12.05,19.24,1142.06,3.07,4.68,156.8,True
2016-07-22 12:20:00,989.49,26.97,301.04,16.43,52.52,35.64,18.72,16.92,11.85,18.92,1140.28,3.05,4.9,178.4,True
2016-07-22 12:30:00,989.44,27.02,301.09,15.53,49.43,35.75,17.67,18.08,11.18,17.86,1140.5,2.64,4.72,180.3,True
2016-07-22 12:40:00,989.37,27.23,301.31,15.78,49.61,36.19,17.95,18.24,11.37,18.15,1139.49,3.19,4.6,169.2,True
2016-07-22 12:50:00,989.35,27.29,301.37,16.42,51.51,36.32,18.71,17.61,11.85,18.91,1138.91,2.7,4.92,104.7,True
2016-07-22 13:00:00,989.26,27.3,301.39,16.66,52.26,36.34,18.99,17.35,12.03,19.2,1138.65,2.41,4.04,149.1,True
2016-07-22 13:10:00,989.24,27.76,301.85,16.73,51.09,37.33,19.07,18.26,12.08,19.28,1136.85,2.82,5.06,143.1,True
2016-07-22 13:20:00,989.14,28.07,302.17,16.65,49.95,38.01,18.99,19.02,12.03,19.19,1135.6,2.13,5.92,134.7,True
2016-07-22 13:30:00,989.1,28.16,302.27,16.34,48.71,38.21,18.61,19.6,11.79,18.82,1135.38,2.75,3.92,106.8,True
2016-07-22 13:40:00,988.94,28.14,302.26,15.97,47.62,38.17,18.17,19.99,11.51,18.38,1135.46,3.13,5.56,147.7,True
2016-07-22 13:50:00,988.82,28.14,302.27,15.47,46.11,38.17,17.6,20.57,11.14,17.8,1135.57,2.93,5.36,81.3,True
2016-07-22 14:00:00,988.7,28.25,302.39,15.51,45.94,38.41,17.65,20.76,11.18,17.85,1135.0,2.71,5.96,132.9,True
2016-07-22 14:10:00,988.61,28.69,302.84,15.32,44.25,39.4,17.44,21.97,11.04,17.64,1133.33,3.05,5.04,153.5,True
2016-07-22 14:20:00,988.64,28.98,303.13,15.25,43.31,40.07,17.35,22.72,10.99,17.55,1132.31,2.4,4.38,159.7,True
2016-07-22 14:30:00,988.65,28.95,303.1,15.07,42.88,40.0,17.15,22.85,10.86,17.35,1132.53,2.89,5.06,128.6,True
2016-07-22 14:40:00,988.57,28.9,303.05,15.05,42.95,39.88,17.13,22.75,10.85,17.33,1132.63,3.92,6.5,166.0,True
2016-07-22 14:50:00,988.51,28.76,302.92,15.0,43.17,39.56,17.08,22.48,10.82,17.28,1133.11,2.73,4.68,121.6,True
2016-07-22 15:00:00,988.52,28.98,303.14,15.0,42.62,40.07,17.08,22.99,10.82,17.28,1132.3,2.55,4.64,152.3,True
2016-07-22 15:10:00,988.51,29.02,303.18,14.63,41.51,40.16,16.67,23.49,10.56,16.86,1132.31,3.1,4.94,117.8,True
2016-07-22 15:20:00,988.44,29.24,303.41,14.39,40.36,40.67,16.42,24.26,10.4,16.61,1131.52,3.57,5.72,176.8,True
2016-07-22 15:30:00,988.49,29.27,303.43,14.37,40.24,40.74,16.4,24.35,10.38,16.59,1131.47,2.71,4.16,150.9,True
2016-07-22 15:40:00,988.48,29.6,303.77,14.6,40.09,41.53,16.65,24.88,10.54,16.84,1130.12,1.66,4.28,132.1,True
2016-07-22 15:50:00,988.45,29.19,303.36,14.15,39.86,40.56,16.17,24.39,10.24,16.36,1131.83,3.32,5.14,47.74,True
2016-07-22 16:00:00,988.4,29.01,303.18,13.89,39.61,40.14,15.9,24.24,10.07,16.09,1132.56,2.04,3.8,59.62,True
2016-07-22 16:10:00,988.35,29.24,303.42,14.14,39.72,40.67,16.16,24.52,10.23,16.35,1131.53,2.74,4.36,91.3,True
2016-07-22 16:20:00,988.22,29.24,303.43,14.29,40.1,40.67,16.31,24.36,10.33,16.5,1131.31,2.83,5.76,103.4,True
2016-07-22 16:30:00,988.15,29.28,303.47,14.35,40.18,40.77,16.38,24.39,10.38,16.58,1131.05,2.62,5.16,74.9,True
2016-07-22 16:40:00,988.1,29.15,303.35,14.38,40.56,40.46,16.41,24.05,10.4,16.61,1131.47,2.57,4.54,81.6,True
2016-07-22 16:50:00,988.19,29.25,303.44,14.52,40.68,40.7,16.56,24.14,10.49,16.75,1131.13,3.02,5.24,64.48,True
2016-07-22 17:00:00,988.2,29.21,303.4,14.32,40.26,40.6,16.35,24.26,10.35,16.54,1131.38,2.75,4.72,82.3,True
2016-07-22 17:10:00,988.2,29.26,303.45,14.17,39.74,40.72,16.18,24.54,10.25,16.38,1131.27,2.54,4.2,83.1,True
2016-07-22 17:20:00,988.14,29.42,303.61,14.37,39.89,41.1,16.39,24.7,10.38,16.59,1130.51,2.82,5.08,55.55,True
2016-07-22 17:30:00,988.01,29.38,303.59,14.35,39.93,41.0,16.37,24.63,10.37,16.57,1130.52,2.48,4.32,66.77,True
2016-07-22 17:40:00,988.01,29.53,303.74,14.04,38.8,41.36,16.05,25.31,10.17,16.24,1130.1,2.63,4.2,112.9,True
2016-07-22 17:50:00,988.1,29.3,303.5,14.08,39.43,40.82,16.09,24.72,10.19,16.29,1131.04,2.99,4.92,78.7,True
2016-07-22 18:00:00,988.08,29.03,303.23,14.02,39.88,40.18,16.03,24.16,10.15,16.22,1132.06,3.58,5.12,61.96,True
2016-07-22 18:10:00,988.07,28.98,303.18,14.16,40.38,40.07,16.18,23.89,10.25,16.38,1132.17,2.21,3.7,68.1,True
2016-07-22 18:20:00,988.11,28.94,303.14,14.22,40.63,39.98,16.24,23.73,10.29,16.44,1132.34,1.84,3.32,85.9,True
2016-07-22 18:30:00,988.24,28.83,303.01,14.14,40.66,39.72,16.15,23.57,10.23,16.34,1132.94,2.11,3.84,104.5,True
2016-07-22 18:40:00,988.37,28.24,302.41,14.29,42.49,38.39,16.31,22.08,10.33,16.5,1135.24,2.16,3.64,88.9,True
2016-07-22 18:50:00,988.42,27.88,302.04,14.2,43.14,37.59,16.22,21.37,10.27,16.41,1136.69,2.13,3.56,75.0,True
2016-07-22 19:00:00,988.5,27.65,301.81,14.16,43.61,37.09,16.18,20.92,10.24,16.36,1137.67,1.85,2.84,72.3,True
2016-07-22 19:10:00,988.63,27.4,301.54,14.23,44.45,36.55,16.25,20.31,10.29,16.44,1138.74,2.23,5.36,42.4,True
2016-07-24 12:30:00,991.82,26.93,300.8,16.37,52.42,35.56,18.64,16.92,11.77,18.8,1143.18,2.25,4.44,96.9,True
2016-07-24 12:40:00,991.8,26.55,300.42,15.81,51.72,34.78,17.99,16.79,11.36,18.13,1144.89,1.8,3.88,61.06,True
2016-07-24 12:50:00,991.71,26.65,300.52,15.42,50.17,34.98,17.55,17.43,11.08,17.7,1144.6,2.15,3.96,53.42,True
2016-07-24 13:00:00,991.69,26.69,300.57,15.79,51.24,35.06,17.97,17.1,11.35,18.12,1144.24,2.51,3.88,54.13,True
2016-07-24 13:20:00,991.69,26.49,300.37,15.08,49.55,34.65,17.17,17.48,10.84,17.31,1145.35,2.15,4.32,353.6,True
2016-07-24 13:30:00,991.68,26.62,300.5,14.95,48.76,34.92,17.03,17.89,10.75,17.17,1144.9,2.79,5.08,41.57,True
2016-07-24 13:40:00,991.61,26.84,300.72,15.13,48.69,35.37,17.22,18.15,10.88,17.37,1143.9,2.28,4.72,32.23,True
2016-07-24 13:50:00,991.54,26.76,300.65,14.74,47.7,35.21,16.79,18.41,10.6,16.94,1144.31,3.33,4.84,52.17,True
2016-07-24 14:00:00,991.43,26.98,300.88,14.96,47.75,35.67,17.03,18.64,10.75,17.18,1143.24,1.96,3.2,29.11,True
2016-07-24 14:10:00,991.31,27.44,301.35,15.12,46.96,36.64,17.21,19.43,10.87,17.36,1141.27,2.34,6.48,12.68,True
2016-07-24 14:20:00,991.24,27.22,301.14,14.8,46.6,36.17,16.86,19.32,10.65,17.0,1142.18,3.24,5.24,37.68,True
2016-07-24 14:30:00,991.16,27.5,301.42,15.08,46.69,36.77,17.17,19.6,10.84,17.32,1140.89,2.25,4.04,42.66,True
2016-07-24 14:40:00,991.1,27.8,301.73,14.99,45.62,37.42,17.07,20.35,10.78,17.22,1139.73,1.95,4.84,40.4,True
2016-07-24 14:50:00,991.08,27.52,301.45,14.95,46.25,36.81,17.03,19.79,10.75,17.18,1140.78,3.94,5.72,39.6,True
2016-07-24 15:00:00,991.09,27.24,301.17,14.91,46.9,36.21,16.98,19.23,10.73,17.14,1141.88,2.6,4.68,32.15,True
2016-07-24 15:10:00,991.08,27.31,301.24,14.85,46.51,36.36,16.91,19.45,10.68,17.06,1141.63,3.28,5.24,37.57,True
2016-07-24 15:20:00,991.08,27.01,300.94,14.95,47.64,35.73,17.02,18.71,10.75,17.17,1142.72,2.96,4.32,51.06,True
2016-07-24 15:30:00,991.05,27.09,301.02,14.81,47.01,35.9,16.88,19.02,10.66,17.03,1142.45,2.1,4.16,47.17,True
2016-07-24 15:40:00,991.06,27.07,301.0,14.3,45.52,35.85,16.32,19.53,10.31,16.47,1142.78,2.71,4.44,40.3,True
2016-07-24 15:50:00,991.03,27.06,300.99,14.27,45.46,35.83,16.29,19.54,10.29,16.44,1142.8,2.24,4.0,55.43,True
2016-07-24 16:00:00,991.02,27.03,300.97,14.96,47.62,35.77,17.03,18.74,10.76,17.19,1142.57,3.19,5.32,54.83,True
2016-07-24 16:10:00,991.04,26.86,300.79,15.04,48.36,35.42,17.13,18.29,10.82,17.28,1143.2,3.69,5.24,58.58,True
2016-07-24 16:20:00,991.04,26.85,300.78,15.41,49.54,35.39,17.53,17.86,11.08,17.69,1143.06,2.51,3.84,70.3,True
2016-07-24 16:30:00,990.99,26.92,300.86,15.45,49.46,35.54,17.58,17.96,11.11,17.74,1142.72,2.26,3.36,65.89,True
2016-07-24 16:40:00,990.96,26.89,300.83,15.08,48.4,35.48,17.17,18.31,10.85,17.33,1142.98,2.27,3.6,81.3,True
2016-07-24 16:50:00,990.95,26.78,300.72,14.89,48.12,35.25,16.96,18.29,10.72,17.12,1143.47,2.65,4.04,42.31,True
2016-07-24 17:00:00,990.92,26.63,300.57,14.69,47.92,34.94,16.74,18.2,10.58,16.9,1144.11,2.66,3.48,34.95,True
2016-07-24 17:10:00,990.85,26.68,300.63,14.61,47.52,35.04,16.65,18.39,10.52,16.81,1143.88,2.09,3.58,53.47,True
2016-07-24 17:20:00,990.8,26.83,300.78,14.58,47.01,35.35,16.62,18.73,10.5,16.77,1143.26,1.73,3.36,50.46,True
2016-07-24 17:30:00,990.71,27.21,301.17,14.66,46.23,36.15,16.71,19.44,10.56,16.87,1141.67,2.05,3.24,39.0,True
2016-07-24 17:40:00,990.69,27.43,301.4,14.68,45.7,36.62,16.73,19.88,10.57,16.89,1140.8,2.37,3.36,58.88,True
2016-07-24 17:50:00,990.71,27.4,301.36,14.88,46.36,36.55,16.95,19.61,10.71,17.11,1140.84,2.36,3.14,44.76,True
2016-07-24 18:00:00,990.74,27.27,301.23,14.84,46.58,36.28,16.9,19.38,10.68,17.06,1141.39,2.0,3.62,41.83,True
2016-07-24 18:10:00,990.77,27.27,301.23,14.76,46.35,36.28,16.81,19.46,10.62,16.97,1141.47,1.51,2.92,52.06,True
2016-07-24 18:20:00,990.84,26.98,300.93,14.87,47.48,35.67,16.93,18.73,10.7,17.09,1142.6,1.59,2.96,68.43,True
2016-07-24 18:30:00,990.85,26.86,300.81,14.6,47.0,35.42,16.65,18.77,10.52,16.8,1143.19,2.09,3.04,76.7,True
